subject_id,convo_id,context_text,fb0_name,fb1_name,fb2_name,context_matching_feedback,best_pair,energy_polarity_surprisal
67f2ecf2ef369d872787cfb8,fe_03_00343_1_546,yeah so and that that's the kind of uh business that i would have i would like to have a a some kind of a company that that just purely does resear-,fe_03_00343,fe_03_01306,fe_03_01567,"{'fb0.wav': '5', 'fb1.wav': '3', 'fb2.wav': '2'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}, 'fb1.wav': {'energy': '2', 'polarity': '4', 'surprisal': '1'}, 'fb2.wav': {'energy': '2', 'polarity': '1', 'surprisal': '1'}}"
67f2ecf2ef369d872787cfb8,fe_03_01989_1_191,futures if i m- let's say oil is let's say get this thing natural gas is a dollar cubic foot,fe_03_01989,fe_03_05276,fe_03_02798,"{'fb0.wav': '2', 'fb1.wav': '2', 'fb2.wav': '5'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '1'}, 'fb1.wav': {'energy': '3', 'polarity': '4', 'surprisal': '1'}, 'fb2.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}}"
67f2ecf2ef369d872787cfb8,fe_03_02669_1_483,yeah but mm you know as far as the holidays go like i don't know i'd rather be working,fe_03_02669,fe_03_01118,fe_03_03887,"{'fb0.wav': '5', 'fb1.wav': '5', 'fb2.wav': '1'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}, 'fb1.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
67f2ecf2ef369d872787cfb8,fe_03_04441_1_543,and and be ready for dinner um ah another way in uh is tryna do i i always try to do things without blaming people although i i i very touch subject cause i just think you know we're in real big trouble as far as ed- education but,fe_03_04441,fe_03_05524,fe_03_04162,"{'fb0.wav': '1', 'fb1.wav': '3', 'fb2.wav': '1'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}, 'fb1.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
67f2ecf2ef369d872787cfb8,fe_03_03917_1_182,to what's what's on tv now what's accessible to someone you know you know five or six years old now it,fe_03_03917,fe_03_05509,fe_03_04180,"{'fb0.wav': '1', 'fb1.wav': '3', 'fb2.wav': '5'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '1', 'polarity': '2', 'surprisal': '2'}, 'fb1.wav': {'energy': '2', 'polarity': '3', 'surprisal': '3'}, 'fb2.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}}"
67f2ecf2ef369d872787cfb8,fe_03_05802_1_398,well i mean i think it's it's just more of a curiosity to just know who they were and what happened and,fe_03_05802,fe_03_04469,fe_03_04978,"{'fb0.wav': '2', 'fb1.wav': '2', 'fb2.wav': '2'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '2'}, 'fb1.wav': {'energy': '2', 'polarity': '2', 'surprisal': '2'}, 'fb2.wav': {'energy': '2', 'polarity': '2', 'surprisal': '2'}}"
67f2ecf2ef369d872787cfb8,fe_03_03713_0_174,and i guess the other side too is uh businesses then you have to figure out how do you deal with the little businesses that can't th- th- they're gonna fight it saying they won't be able to stay in business if they have to pay a higher wage,fe_03_03713,fe_03_05217,fe_03_01777,"{'fb0.wav': '4', 'fb1.wav': '3', 'fb2.wav': '4'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '3'}, 'fb1.wav': {'energy': '2', 'polarity': '3', 'surprisal': '2'}, 'fb2.wav': {'energy': '4', 'polarity': '4', 'surprisal': '2'}}"
67f2ecf2ef369d872787cfb8,fe_03_05409_1_520,but uh now i can say i i made a lot of friends in the military i still talk to a few of 'em and,fe_03_05409,fe_03_01740,fe_03_03801,"{'fb0.wav': '2', 'fb1.wav': '4', 'fb2.wav': '1'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '2'}, 'fb1.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
67f2ecf2ef369d872787cfb8,fe_03_03931_1_483,yeah see up in idaho they you know they had pheasants where i was from but um for some reason a lot of them died out now they're just barely starting to see pheasants back again,fe_03_03931,fe_03_04917,fe_03_00843,"{'fb0.wav': '1', 'fb1.wav': '5', 'fb2.wav': '1'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}, 'fb1.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
67f2ecf2ef369d872787cfb8,fe_03_01397_0_227,but i got laid off in january and since then i sleep until noon i get up and i take care of my birds and i go sit that takes like three or four hours and i go sit back down and i'm done i don't eat all day you know i don't drink my water and it's like well this isn't working i finally i canceled my 'cause i i was automatically getting my food i've got three months worth of food sitting here,fe_03_01397,fe_03_05015,fe_03_00505,"{'fb0.wav': '5', 'fb1.wav': '1', 'fb2.wav': '1'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}, 'fb1.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
67f2ecf2ef369d872787cfb8,fe_03_02994_1_98,and yeah it's the one nice thing about here and we just take 'em outside and leave 'em run around my husband mowed a part of the tree line for them to go back there and do their duties so they know where,fe_03_02994,fe_03_00248,fe_03_03471,"{'fb0.wav': '5', 'fb1.wav': '1', 'fb2.wav': '1'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}, 'fb1.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
67f2ecf2ef369d872787cfb8,fe_03_05243_1_172,but you know even people who don't smoke find it unreasonable that it's been banned in bars,fe_03_05243,fe_03_03759,fe_03_00998,"{'fb0.wav': '1', 'fb1.wav': '5', 'fb2.wav': '1'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}, 'fb1.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
67f2ecf2ef369d872787cfb8,fe_03_02467_0_38,you know the only ones i i started watching survivor when it first came because it was new when it first came out and then there was another one and another one and another one and another one and i didn't the only one i've really watched was joe millionaire,fe_03_02467,fe_03_02498,fe_03_05233,"{'fb0.wav': '4', 'fb1.wav': '5', 'fb2.wav': '1'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}, 'fb1.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
67f2ecf2ef369d872787cfb8,fe_03_05672_1_485,because they already they took away two years out of my life you know why help them and plus when you go over there it messes up your mind anyways my dad told me it messes up your mind and he was in the military,fe_03_05672,fe_03_04796,fe_03_04655,"{'fb0.wav': '2', 'fb1.wav': '4', 'fb2.wav': '1'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '2'}, 'fb1.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
67f2ecf2ef369d872787cfb8,fe_03_05553_1_380,and um yeah it was it was great i mean i did it when i was a teenager i i did it in high school and outside of high school and and my brother a- and i practiced together so we we used it as something to you know kind of build our relationship which we didn't know it at the time but it we ended up building our our relationship out of it you know,fe_03_05553,fe_03_01446,fe_03_03989,"{'fb0.wav': '4', 'fb1.wav': '1', 'fb2.wav': '1'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '5', 'surprisal': '5'}, 'fb1.wav': {'energy': '2', 'polarity': '3', 'surprisal': '1'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
655b6a0d11066d07716ab0b5,fe_03_00092_0_209,oh my uhm that's a topic of conversation that i've had a couple of times this semester,fe_03_00092,fe_03_02326,fe_03_05755,"{'fb0.wav': '5', 'fb1.wav': '3', 'fb2.wav': '1'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '5', 'polarity': '5', 'surprisal': '4'}, 'fb1.wav': {'energy': '3', 'polarity': '3', 'surprisal': '2'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
655b6a0d11066d07716ab0b5,fe_03_00715_1_108,and uh i i don't have much faith in what the government can do or is gonna do or is willing to do or even consider,fe_03_00715,fe_03_00781,fe_03_02550,"{'fb0.wav': '5', 'fb1.wav': '3', 'fb2.wav': '1'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '2'}, 'fb1.wav': {'energy': '2', 'polarity': '2', 'surprisal': '4'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
655b6a0d11066d07716ab0b5,fe_03_03991_1_179,i'm actually getting i'm actually on the street but we're about to cross over the street right now into the s- the school yard,fe_03_03991,fe_03_01931,fe_03_00547,"{'fb0.wav': '2', 'fb1.wav': '5', 'fb2.wav': '5'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}, 'fb1.wav': {'energy': '3', 'polarity': '4', 'surprisal': '3'}, 'fb2.wav': {'energy': '3', 'polarity': '4', 'surprisal': '2'}}"
655b6a0d11066d07716ab0b5,fe_03_03122_1_372,and and we feed them and monty tolerates that but that's as far as it goes so,fe_03_03122,fe_03_02867,fe_03_01480,"{'fb0.wav': '3', 'fb1.wav': '4', 'fb2.wav': '3'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}, 'fb1.wav': {'energy': '2', 'polarity': '4', 'surprisal': '2'}, 'fb2.wav': {'energy': '2', 'polarity': '3', 'surprisal': '2'}}"
655b6a0d11066d07716ab0b5,fe_03_03206_0_586,but uh that cat uh it eventually and it was a fighter it it'd got it loved to get into fights all the time and eventually it uh it uh got into a fight and then uh ran out onto the street and got run over,fe_03_03206,fe_03_04696,fe_03_02468,"{'fb0.wav': '4', 'fb1.wav': '1', 'fb2.wav': '5'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '3', 'surprisal': '3'}, 'fb1.wav': {'energy': '3', 'polarity': '1', 'surprisal': '2'}, 'fb2.wav': {'energy': '2', 'polarity': '5', 'surprisal': '2'}}"
655b6a0d11066d07716ab0b5,fe_03_00461_1_471,well we just moved into uh a nice real nice house and uh we just moved up here about six months ago,fe_03_00461,fe_03_02073,fe_03_05652,"{'fb0.wav': '3', 'fb1.wav': '4', 'fb2.wav': '3'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '1'}, 'fb1.wav': {'energy': '4', 'polarity': '4', 'surprisal': '3'}, 'fb2.wav': {'energy': '2', 'polarity': '2', 'surprisal': '1'}}"
655b6a0d11066d07716ab0b5,fe_03_05775_0_35,um actually right now i do live with um in the same city as my family i kinda moved back to my home town to do to work um this is a a rather i don't know difficult topic to talk about today um i don't know did you wanna go first,fe_03_05775,fe_03_01574,fe_03_02272,"{'fb0.wav': '5', 'fb1.wav': '2', 'fb2.wav': '3'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '5', 'polarity': '5', 'surprisal': '3'}, 'fb1.wav': {'energy': '2', 'polarity': '2', 'surprisal': '3'}, 'fb2.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}}"
655b6a0d11066d07716ab0b5,fe_03_03031_0_596,so so so why not i just call in and um you know right now i'm watching my two daughters so i really don't have anybody to carry on a conversation with,fe_03_03031,fe_03_03587,fe_03_04938,"{'fb0.wav': '3', 'fb1.wav': '3', 'fb2.wav': '3'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '1'}, 'fb1.wav': {'energy': '2', 'polarity': '2', 'surprisal': '1'}, 'fb2.wav': {'energy': '2', 'polarity': '2', 'surprisal': '1'}}"
655b6a0d11066d07716ab0b5,fe_03_02607_0_555,um it's unbelievable the infrastructure that's in place to deliver gasoline in this in this country,fe_03_02607,fe_03_04779,fe_03_03511,"{'fb0.wav': '2', 'fb1.wav': '3', 'fb2.wav': '2'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '1', 'polarity': '2', 'surprisal': '1'}, 'fb1.wav': {'energy': '2', 'polarity': '3', 'surprisal': '3'}, 'fb2.wav': {'energy': '1', 'polarity': '2', 'surprisal': '1'}}"
655b6a0d11066d07716ab0b5,fe_03_03372_0_68,oh very good 'cause uh 'cause i was going to say that i've always been uh uh very big on loyalty,fe_03_03372,fe_03_02563,fe_03_01114,"{'fb0.wav': '1', 'fb1.wav': '4', 'fb2.wav': '1'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '1'}, 'fb1.wav': {'energy': '4', 'polarity': '4', 'surprisal': '2'}, 'fb2.wav': {'energy': '2', 'polarity': '2', 'surprisal': '1'}}"
655b6a0d11066d07716ab0b5,fe_03_03089_1_390,don't the- there was four kids a grandma a mum um ano- a an aunt an uncle and then another little child,fe_03_03089,fe_03_03202,fe_03_05113,"{'fb0.wav': '3', 'fb1.wav': '1', 'fb2.wav': '2'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '1', 'polarity': '3', 'surprisal': '1'}, 'fb1.wav': {'energy': '3', 'polarity': '1', 'surprisal': '3'}, 'fb2.wav': {'energy': '1', 'polarity': '2', 'surprisal': '1'}}"
655b6a0d11066d07716ab0b5,fe_03_01642_1_93,you know i have to tell you when i heard the topic i was a little concerned because ah i i i feel exactly as you do and i i feel that it's it's not popular to speak out,fe_03_01642,fe_03_05528,fe_03_01975,"{'fb0.wav': '2', 'fb1.wav': '2', 'fb2.wav': '4'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '2'}, 'fb1.wav': {'energy': '2', 'polarity': '2', 'surprisal': '2'}, 'fb2.wav': {'energy': '3', 'polarity': '4', 'surprisal': '3'}}"
655b6a0d11066d07716ab0b5,fe_03_00631_1_373,first sight and i got exactly what i deserved and i was in a relationship that i couldn't get out of because a lot of it was that just that chemical thing you know and i was just too emotionally immature to know how to deal with that and it wasn't until ten years of my life had gone by i had a child with this man that i realized that you know i knew all along eh i would never marry him we even went as far as the engagement ring,fe_03_00631,fe_03_04886,fe_03_03290,"{'fb0.wav': '3', 'fb1.wav': '1', 'fb2.wav': '3'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '4', 'surprisal': '4'}, 'fb1.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}, 'fb2.wav': {'energy': '2', 'polarity': '2', 'surprisal': '3'}}"
655b6a0d11066d07716ab0b5,fe_03_01340_0_463,um you know either the librarian or the teacher said you know ever so often you know come by on me and kinda acknowledge the kind of book they're reading,fe_03_01340,fe_03_03693,fe_03_04833,"{'fb0.wav': '2', 'fb1.wav': '2', 'fb2.wav': '2'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '2'}, 'fb1.wav': {'energy': '2', 'polarity': '3', 'surprisal': '2'}, 'fb2.wav': {'energy': '1', 'polarity': '2', 'surprisal': '2'}}"
655b6a0d11066d07716ab0b5,fe_03_01541_0_87,you know the i their their egos have gotten as big as their salaries,fe_03_01541,fe_03_03977,fe_03_00952,"{'fb0.wav': '3', 'fb1.wav': '2', 'fb2.wav': '3'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '1', 'polarity': '2', 'surprisal': '1'}, 'fb1.wav': {'energy': '2', 'polarity': '2', 'surprisal': '1'}, 'fb2.wav': {'energy': '3', 'polarity': '4', 'surprisal': '2'}}"
655b6a0d11066d07716ab0b5,fe_03_03388_1_48,think i mean if if they're not gonna be going anywhere it's gonna make me frustrated when i'm tryna go somewhere or for at least at least if we go we have the same focus,fe_03_03388,fe_03_03027,fe_03_03561,"{'fb0.wav': '2', 'fb1.wav': '3', 'fb2.wav': '2'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '3', 'surprisal': '2'}, 'fb1.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}, 'fb2.wav': {'energy': '2', 'polarity': '2', 'surprisal': '3'}}"
655b6a0d11066d07716ab0b5,fe_03_04791_0_477,yeah in atlanta because my husband's a response center engineer for hp he does unix support,fe_03_04791,fe_03_05799,fe_03_04329,"{'fb0.wav': '4', 'fb1.wav': '3', 'fb2.wav': '2'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '3', 'surprisal': '1'}, 'fb1.wav': {'energy': '4', 'polarity': '3', 'surprisal': '3'}, 'fb2.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}}"
655b6a0d11066d07716ab0b5,fe_03_00177_0_231,yeah yeah but i like well we do set up a christmas tree at home though i guess this is part of it,fe_03_00177,fe_03_01137,fe_03_02395,"{'fb0.wav': '1', 'fb1.wav': '4', 'fb2.wav': '1'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}, 'fb1.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
655b6a0d11066d07716ab0b5,fe_03_00225_1_186,but uh being in a blood relation doesn't come in between like i don't know like being a brother or a sister and,fe_03_00225,fe_03_01422,fe_03_02124,"{'fb0.wav': '2', 'fb1.wav': '2', 'fb2.wav': '3'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '2'}, 'fb1.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}, 'fb2.wav': {'energy': '3', 'polarity': '3', 'surprisal': '2'}}"
655b6a0d11066d07716ab0b5,fe_03_01010_0_290,i haven't heard that either because uh you know i guess i kind of tune out some of this stuff because i figure i can't do anything about it anyway,fe_03_01010,fe_03_03417,fe_03_02517,"{'fb0.wav': '3', 'fb1.wav': '1', 'fb2.wav': '1'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '3', 'surprisal': '2'}, 'fb1.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
655b6a0d11066d07716ab0b5,fe_03_04924_1_189,just they wanted to come down uh they see they're the three girls they're they're all bo- bobby beth and brittany and and um they we call 'em the three bs but they don't see what ah f- uh see eighteen sixteen and and fourteen,fe_03_04924,fe_03_03571,fe_03_01680,"{'fb0.wav': '3', 'fb1.wav': '1', 'fb2.wav': '2'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '2'}, 'fb1.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
67217a2f6476292bf82e2e6d,fe_03_01276_0_251,uh-uh uh-uh i can't imagine war being positive in any sense of it especially when lives are lost but i guess that maybe in some instances you have to what is it like surgery right you gotta cut out the bad to get to the good,fe_03_01276,fe_03_00838,fe_03_00221,"{'fb0.wav': '5', 'fb1.wav': '2', 'fb2.wav': '4'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '3', 'surprisal': '2'}, 'fb1.wav': {'energy': '5', 'polarity': '5', 'surprisal': '4'}, 'fb2.wav': {'energy': '2', 'polarity': '2', 'surprisal': '1'}}"
67217a2f6476292bf82e2e6d,fe_03_02556_0_39,um well from what i had heard that these shows started during some writers strike,fe_03_02556,fe_03_05498,fe_03_02781,"{'fb0.wav': '3', 'fb1.wav': '5', 'fb2.wav': '4'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '3', 'surprisal': '2'}, 'fb1.wav': {'energy': '5', 'polarity': '5', 'surprisal': '3'}, 'fb2.wav': {'energy': '4', 'polarity': '3', 'surprisal': '2'}}"
67217a2f6476292bf82e2e6d,fe_03_02967_1_395,i really i mean my friend has gotten into football which blows me away 'cause she's you know she doesn't seem like um the kind of person that would get into it but i just i don't know how they can especially since you spend so much time waiting for something to happen,fe_03_02967,fe_03_02674,fe_03_01550,"{'fb0.wav': '4', 'fb1.wav': '4', 'fb2.wav': '2'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '2'}, 'fb1.wav': {'energy': '5', 'polarity': '4', 'surprisal': '3'}, 'fb2.wav': {'energy': '2', 'polarity': '2', 'surprisal': '4'}}"
67217a2f6476292bf82e2e6d,fe_03_05030_0_488,is so scary about that is that it's just so random and it's just it happens to such innocent people that it frightens you and then it also makes you so angry 'cause it's so hard to do something directly to the people who did to you,fe_03_05030,fe_03_03238,fe_03_02054,"{'fb0.wav': '5', 'fb1.wav': '4', 'fb2.wav': '3'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '3', 'surprisal': '1'}, 'fb1.wav': {'energy': '2', 'polarity': '2', 'surprisal': '5'}, 'fb2.wav': {'energy': '4', 'polarity': '2', 'surprisal': '5'}}"
67217a2f6476292bf82e2e6d,fe_03_01413_0_178,and now it's like you look at it and you go oh my gosh they could've you know they can do this to us from all the way over there and they were thinking about this all the time and i think it also makes me think about that um in a way we are more money driven than a lot of countries because you know those guys that took those uh classes to fly those planes into buildings they basically um you know they didn't even check their references or anything they just said oh you got the cash okay come on,fe_03_01413,fe_03_00605,fe_03_02267,"{'fb0.wav': '4', 'fb1.wav': '5', 'fb2.wav': '4'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '4', 'surprisal': '2'}, 'fb1.wav': {'energy': '2', 'polarity': '2', 'surprisal': '4'}, 'fb2.wav': {'energy': '5', 'polarity': '5', 'surprisal': '2'}}"
67217a2f6476292bf82e2e6d,fe_03_04205_1_573,i think i would be successful because i think the city is needing something like this which is innovative idea and also because i think i'd be good at it i'd i'd really have the the drive to to get things done so i think that um i would be really good at getting this business off the ground and and uh into a profitable business but i don't i also think that profitable for me is just to make uh a reasonable income it's not to make millions so,fe_03_04205,fe_03_03674,fe_03_03606,"{'fb0.wav': '5', 'fb1.wav': '5', 'fb2.wav': '3'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '3', 'surprisal': '2'}, 'fb1.wav': {'energy': '2', 'polarity': '3', 'surprisal': '1'}, 'fb2.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}}"
67217a2f6476292bf82e2e6d,fe_03_01540_1_134,but in the states i think baseball which is ah like in the rangers alex rodriguez makes a lot of money i think his contract was well over a hundred million,fe_03_01540,fe_03_01539,fe_03_04615,"{'fb0.wav': '5', 'fb1.wav': '3', 'fb2.wav': '5'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '2', 'surprisal': '5'}, 'fb1.wav': {'energy': '4', 'polarity': '3', 'surprisal': '4'}, 'fb2.wav': {'energy': '2', 'polarity': '3', 'surprisal': '2'}}"
67217a2f6476292bf82e2e6d,fe_03_03610_1_517,because they all would come in there for lunch and the bar would be crowded and have a waitlist 'cause you couldn't smoke anywhere else in the restaurant and and so you just sit there all day and you got six servers and you get six tables between six servers and,fe_03_03610,fe_03_05543,fe_03_02503,"{'fb0.wav': '5', 'fb1.wav': '3', 'fb2.wav': '5'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '5', 'polarity': '2', 'surprisal': '5'}, 'fb1.wav': {'energy': '3', 'polarity': '3', 'surprisal': '4'}, 'fb2.wav': {'energy': '5', 'polarity': '4', 'surprisal': '2'}}"
67217a2f6476292bf82e2e6d,fe_03_00122_1_440,also very interested in playing with large guns and toys and see all of these guys have a big thing in common and that is none of them have really actually had to go and do the business of war you know jimmy carter was one of our presidents he was in the navy kennedy they they hold him up as a good president he was also in the service you guys it's like they have to prove something,fe_03_00122,fe_03_04114,fe_03_02808,"{'fb0.wav': '3', 'fb1.wav': '4', 'fb2.wav': '5'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '3', 'surprisal': '1'}, 'fb1.wav': {'energy': '4', 'polarity': '2', 'surprisal': '5'}, 'fb2.wav': {'energy': '5', 'polarity': '5', 'surprisal': '3'}}"
67217a2f6476292bf82e2e6d,fe_03_02172_1_33,eating out i like to do once in a while you know for something special but for the most part i like eating home,fe_03_02172,fe_03_02736,fe_03_00160,"{'fb0.wav': '5', 'fb1.wav': '5', 'fb2.wav': '5'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}, 'fb1.wav': {'energy': '4', 'polarity': '5', 'surprisal': '4'}, 'fb2.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}}"
67217a2f6476292bf82e2e6d,fe_03_05653_0_302,oh i i think yeah as you said because you know it's a matter of opinion anyway you know a lot of people would say it doesn't make it safer like i said myself i have a little you know mix you know like feelings about it but if i told you i don't like the you know if i told you i don't like the ah the ah attention they put on it like you know like people like you said will take prize before they probably trying to work out something sneakier and taking them more time,fe_03_05653,fe_03_05008,fe_03_03545,"{'fb0.wav': '5', 'fb1.wav': '3', 'fb2.wav': '2'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '5', 'polarity': '3', 'surprisal': '1'}, 'fb1.wav': {'energy': '3', 'polarity': '2', 'surprisal': '3'}, 'fb2.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}}"
67217a2f6476292bf82e2e6d,fe_03_00025_0_604,i took a um uh psychology linguistics course this quarter an uh got on a mailing list i was actually this year i was gonna write a paper but i uh i decided not to do that like write an undergraduate thesis i decided not to do that,fe_03_00025,fe_03_05729,fe_03_02607,"{'fb0.wav': '5', 'fb1.wav': '3', 'fb2.wav': '5'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '3'}, 'fb1.wav': {'energy': '2', 'polarity': '2', 'surprisal': '1'}, 'fb2.wav': {'energy': '3', 'polarity': '3', 'surprisal': '1'}}"
67217a2f6476292bf82e2e6d,fe_03_04547_1_568,yeah that's right and exactly exactly and people with color can have the credentials that they need,fe_03_04547,fe_03_03882,fe_03_02862,"{'fb0.wav': '5', 'fb1.wav': '5', 'fb2.wav': '3'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '2'}, 'fb1.wav': {'energy': '4', 'polarity': '3', 'surprisal': '2'}, 'fb2.wav': {'energy': '2', 'polarity': '2', 'surprisal': '4'}}"
