data_filename,num_context_layers,embedding_size,batch_size,mode,gpu,attempts,final_returncode,status,ckpt_path,log_path,best_val_loss,best_val_top10,best_val_top25,best_val_top50,best_test_loss,best_test_top10,best_test_top25,best_test_top50,best_triadic,best_epoch
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,128,2048,combined,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=2048.log,6.582,0.478,0.712,0.888,6.902,0.419,0.676,0.872,0.729,4
gemma3-4b-bc-split-1_embeddings_last_5turns,3,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=combined__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=combined__ctx=3__emb=256__bs=8192.log,7.623,0.477,0.714,0.895,7.728,0.471,0.725,0.907,0.75,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,64,8192,combined,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=8192.log,7.626,0.476,0.709,0.893,7.722,0.482,0.723,0.9,0.74,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,128,4096,combined,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=4096.log,7.385,0.476,0.707,0.89,7.531,0.457,0.699,0.89,0.736,9
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,128,1024,combined,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=1024.log,6.074,0.476,0.711,0.891,6.474,0.389,0.642,0.85,0.726,4
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=8192.log,7.634,0.475,0.714,0.895,7.718,0.482,0.723,0.899,0.743,15
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,1,64,8192,combined,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=8192.log,7.61,0.475,0.713,0.902,7.711,0.474,0.725,0.901,0.726,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,3,128,8192,combined,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=3__emb=128__bs=8192.log,7.628,0.473,0.708,0.892,7.723,0.473,0.722,0.894,0.743,18
llama3.1-8b-bc_slash-best_embeddings_last_5turns,4,256,8192,combined,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.log,7.633,0.472,0.706,0.892,7.743,0.471,0.719,0.901,0.74,20
gemma3-4b-bc-split-1_embeddings_last_5turns,3,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=combined__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=combined__ctx=3__emb=64__bs=8192.log,7.627,0.472,0.718,0.899,7.746,0.463,0.714,0.899,0.726,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,256,4096,combined,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=4096.log,7.389,0.472,0.705,0.886,7.528,0.447,0.694,0.88,0.729,14
llama3.1-8b-bc_slash-best_embeddings_last_5turns,3,128,4096,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.log,7.38,0.472,0.705,0.89,7.539,0.442,0.691,0.88,0.76,14
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,256,8192,combined,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=8192.log,7.637,0.471,0.708,0.894,7.728,0.476,0.714,0.893,0.743,16
gemma3-4b-bc-split-1_embeddings_last_5turns,2,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=combined__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=combined__ctx=2__emb=64__bs=8192.log,7.645,0.471,0.71,0.895,7.743,0.47,0.719,0.902,0.729,19
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,256,2048,combined,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=2048.log,6.617,0.471,0.704,0.887,6.923,0.422,0.67,0.87,0.726,6
llama3.1-8b-bc_slash-best_embeddings_last_5turns,1,128,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.log,7.378,0.47,0.705,0.891,7.532,0.441,0.693,0.882,0.74,11
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,256,1024,combined,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=1024.log,6.072,0.47,0.707,0.892,6.499,0.379,0.63,0.841,0.726,3
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,4,128,8192,combined,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=8192.log,7.653,0.469,0.697,0.889,7.751,0.464,0.713,0.895,0.736,19
llama3.1-8b-bc_slash-best_embeddings_last_5turns,4,128,4096,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.log,7.384,0.469,0.703,0.889,7.545,0.441,0.693,0.878,0.75,16
llama3.1-8b-bc_slash-best_embeddings_last_5turns,1,64,2048,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.log,6.611,0.469,0.704,0.884,6.939,0.404,0.66,0.864,0.729,6
llama3.1-8b-bc_slash-best_embeddings_last_5turns,1,64,4096,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.log,7.4,0.468,0.701,0.885,7.558,0.435,0.683,0.879,0.736,10
llama3.1-8b-bc_slash-best_embeddings_last_5turns,2,256,2048,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.log,6.612,0.468,0.701,0.885,6.941,0.41,0.666,0.862,0.757,6
llama3.1-8b-bc_slash-best_embeddings_last_5turns,2,256,8192,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.log,7.654,0.467,0.704,0.885,7.738,0.477,0.713,0.893,0.743,17
llama3.1-8b-bc_slash-best_embeddings_last_5turns,4,64,8192,combined,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=64__bs=8192.log,7.632,0.467,0.706,0.893,7.738,0.467,0.714,0.899,0.74,18
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,64,8192,text,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.log,7.674,0.467,0.702,0.887,7.777,0.464,0.704,0.887,0.729,17
llama3.1-8b-bc_slash-best_embeddings_last_5turns,2,128,4096,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.log,7.384,0.467,0.707,0.889,7.537,0.447,0.688,0.88,0.757,12
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,128,4096,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.log,7.396,0.467,0.697,0.881,7.556,0.433,0.679,0.873,0.743,7
llama3.1-8b-bc_slash-best_embeddings_last_5turns,3,128,2048,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=2048.log,6.61,0.467,0.706,0.891,6.943,0.405,0.659,0.868,0.757,7
llama3.1-8b-bc_slash-best_embeddings_last_5turns,3,256,2048,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.log,6.639,0.467,0.695,0.886,6.986,0.394,0.656,0.864,0.764,12
llama3.1-8b-bc_slash-best_embeddings_last_5turns,1,256,8192,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.log,7.656,0.466,0.704,0.886,7.742,0.473,0.711,0.894,0.753,18
llama3.1-8b-bc_slash-best_embeddings_last_5turns,2,64,8192,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=8192.log,7.668,0.466,0.703,0.888,7.768,0.465,0.71,0.891,0.75,18
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,4,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=8192.log,7.632,0.466,0.704,0.891,7.723,0.464,0.716,0.895,0.736,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,3,64,8192,combined,5,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=combined__ctx=3__emb=64__bs=8192.log,7.638,0.466,0.705,0.886,7.751,0.46,0.707,0.894,0.719,20
llama3.1-8b-bc_slash-best_embeddings_last_5turns,1,64,8192,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.log,7.654,0.466,0.701,0.89,7.765,0.459,0.704,0.895,0.743,17
llama3.1-8b-bc_slash-best_embeddings_last_5turns,2,64,4096,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.log,7.394,0.466,0.704,0.885,7.545,0.444,0.684,0.876,0.729,12
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,1,128,2048,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.log,6.625,0.466,0.701,0.886,6.966,0.397,0.652,0.861,0.757,5
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,3,256,2048,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.log,6.622,0.466,0.695,0.892,6.97,0.396,0.651,0.858,0.75,10
llama3.1-8b-bc_slash-best_embeddings_last_5turns,2,128,8192,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=8192.log,7.658,0.465,0.704,0.886,7.75,0.46,0.706,0.892,0.74,15
llama3.1-8b-bc_slash-best_embeddings_last_5turns,3,64,4096,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=4096.log,7.39,0.465,0.705,0.89,7.549,0.442,0.691,0.88,0.757,18
llama3.1-8b-bc_slash-best_embeddings_last_5turns,2,256,4096,text,3,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.log,7.401,0.465,0.702,0.884,7.553,0.438,0.682,0.88,0.743,7
llama3.1-8b-bc_slash-best_embeddings_last_5turns,2,128,2048,text,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.log,6.629,0.465,0.699,0.886,6.952,0.413,0.659,0.861,0.747,9
llama3.1-8b-bc_slash-best_embeddings_last_5turns,2,64,2048,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.log,6.636,0.465,0.702,0.886,6.963,0.407,0.66,0.865,0.719,11
llama3.1-8b-bc_slash-best_embeddings_last_5turns,3,256,1024,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.log,6.089,0.465,0.699,0.885,6.521,0.373,0.621,0.841,0.757,6
llama3.1-8b-bc_slash-best_embeddings_last_5turns,2,256,1024,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=1024.log,6.113,0.465,0.698,0.886,6.506,0.373,0.623,0.841,0.757,6
llama3.1-8b-bc_slash-best_embeddings_last_5turns,2,64,1024,text,4,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.log,6.095,0.465,0.703,0.888,6.491,0.369,0.625,0.842,0.736,6
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,2,256,8192,text,1,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.log,7.653,0.464,0.702,0.892,7.752,0.462,0.71,0.895,0.753,18
gemma3-4b-bc-split-1_embeddings_last_5turns,4,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.log,7.635,0.464,0.709,0.89,7.754,0.455,0.704,0.894,0.75,20
llama3.1-8b-bc_slash-best_embeddings_last_5turns,4,256,4096,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.log,7.393,0.464,0.698,0.885,7.539,0.438,0.687,0.879,0.747,17
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,2,256,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.log,7.413,0.464,0.699,0.885,7.565,0.437,0.68,0.88,0.757,12
llama3.1-8b-bc_slash-best_embeddings_last_5turns,3,64,2048,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=2048.log,6.608,0.464,0.701,0.888,6.948,0.403,0.659,0.864,0.747,9
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,1,128,8192,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.log,7.677,0.463,0.697,0.881,7.779,0.462,0.706,0.89,0.733,14
llama3.1-8b-bc_slash-best_embeddings_last_5turns,3,256,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.log,7.391,0.463,0.7,0.891,7.537,0.441,0.686,0.88,0.743,14
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,1,128,4096,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.log,7.41,0.463,0.698,0.887,7.56,0.434,0.683,0.882,0.743,10
gemma3-4b-bc-split-1_embeddings_last_5turns,2,128,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.log,7.401,0.463,0.698,0.89,7.547,0.433,0.682,0.878,0.733,14
mistral-7b-v0.3-bc_slash-best_embeddings_last_5turns,2,64,4096,text,6,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.log,7.41,0.463,0.694,0.885,7.567,0.43,0.679,0.877,0.736,8
qwen2.5-7b-bc_slash-best_embeddings_last_5turns,4,128,2048,text,2,1,0,OK,sweeps_w_test_sets_5turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=2048.pth,sweeps_w_test_sets_5turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=2048.log,6.622,0.463,0.702,0.887,6.954,0.406,0.658,0.86,0.743,8
