data_filename,num_context_layers,embedding_size,batch_size,mode,gpu,attempts,final_returncode,status,ckpt_path,log_path,best_val_loss,best_val_top10,best_val_top25,best_val_top50,best_test_loss,best_test_top10,best_test_top25,best_test_top50,best_triadic,best_epoch
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=8192.log,7.815,0.423,0.664,0.865,7.892,0.421,0.674,0.878,0.719,19
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,128,4096,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=4096.log,7.562,0.423,0.659,0.868,7.668,0.405,0.651,0.864,0.715,11
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=8192.log,7.817,0.422,0.66,0.866,7.896,0.421,0.665,0.876,0.74,20
google/gemma-3-4b-pt_embeddings_last_5turns,4,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.log,7.805,0.422,0.666,0.872,7.902,0.419,0.678,0.878,0.753,17
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.log,7.807,0.422,0.656,0.869,7.904,0.414,0.674,0.873,0.747,18
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,256,4096,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=4096.log,7.564,0.422,0.65,0.86,7.684,0.399,0.648,0.86,0.726,11
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,128,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=1024.log,6.249,0.422,0.662,0.866,6.575,0.341,0.596,0.827,0.715,4
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=3__emb=64__bs=8192.log,7.801,0.421,0.665,0.869,7.899,0.406,0.67,0.878,0.708,20
google/gemma-3-4b-pt_embeddings_last_5turns,1,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=8192.log,7.811,0.42,0.669,0.874,7.902,0.418,0.676,0.875,0.736,19
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=64__bs=8192.log,7.796,0.42,0.666,0.867,7.901,0.405,0.665,0.871,0.757,18
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,256,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=1024.log,6.272,0.42,0.661,0.866,6.586,0.347,0.599,0.83,0.743,8
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,256,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=1024.log,6.258,0.419,0.654,0.858,6.594,0.338,0.58,0.816,0.733,4
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=8192.log,7.842,0.416,0.652,0.858,7.918,0.419,0.664,0.869,0.736,19
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=8192.log,7.826,0.414,0.658,0.864,7.898,0.417,0.669,0.879,0.726,20
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,256,2048,combined,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=2048.log,6.812,0.414,0.653,0.858,7.077,0.366,0.626,0.839,0.74,10
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=64__bs=8192.log,7.815,0.413,0.653,0.862,7.91,0.401,0.661,0.871,0.733,20
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=3__emb=256__bs=8192.log,7.811,0.411,0.657,0.868,7.896,0.413,0.666,0.874,0.736,20
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=256__bs=8192.log,7.823,0.41,0.652,0.86,7.906,0.409,0.662,0.869,0.743,17
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.log,7.828,0.409,0.655,0.862,7.946,0.397,0.654,0.867,0.736,20
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=2048.log,6.805,0.409,0.646,0.853,7.075,0.354,0.605,0.835,0.757,6
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=4__emb=64__bs=8192.log,7.826,0.408,0.655,0.859,7.925,0.407,0.658,0.864,0.715,17
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=8192.log,7.85,0.408,0.642,0.859,7.936,0.396,0.654,0.868,0.753,18
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.log,7.85,0.406,0.643,0.855,7.939,0.404,0.651,0.866,0.747,13
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.log,7.584,0.406,0.644,0.857,7.715,0.373,0.632,0.848,0.715,11
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.log,6.808,0.406,0.64,0.857,7.084,0.349,0.608,0.831,0.74,4
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.log,6.816,0.406,0.645,0.852,7.093,0.347,0.605,0.832,0.726,7
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=8192.log,7.859,0.405,0.641,0.854,7.962,0.392,0.644,0.858,0.729,18
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=256__bs=4096.log,7.579,0.405,0.643,0.857,7.705,0.377,0.631,0.851,0.736,8
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.log,7.588,0.405,0.644,0.853,7.711,0.376,0.631,0.852,0.753,9
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.log,6.804,0.405,0.641,0.853,7.081,0.346,0.607,0.834,0.715,6
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=2048.log,6.813,0.405,0.638,0.85,7.092,0.344,0.601,0.835,0.743,9
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=8192.log,7.876,0.404,0.639,0.852,7.954,0.4,0.645,0.861,0.75,18
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.log,7.585,0.404,0.639,0.854,7.709,0.375,0.632,0.851,0.736,7
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=1024.log,6.287,0.404,0.642,0.853,6.597,0.326,0.579,0.812,0.736,4
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.log,7.594,0.403,0.644,0.856,7.712,0.376,0.629,0.855,0.729,7
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.log,7.6,0.403,0.639,0.852,7.721,0.376,0.63,0.848,0.74,11
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.log,6.828,0.403,0.642,0.852,7.112,0.348,0.602,0.83,0.747,6
meta-llama/Llama-3.1-8B_embeddings_last_5turns,3,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.log,6.84,0.403,0.648,0.847,7.113,0.347,0.603,0.825,0.76,10
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.log,6.336,0.403,0.64,0.855,6.658,0.324,0.569,0.813,0.74,8
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=1024.log,6.315,0.403,0.639,0.852,6.645,0.32,0.565,0.81,0.74,5
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.log,6.29,0.403,0.638,0.856,6.616,0.319,0.565,0.81,0.705,4
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.log,6.283,0.403,0.643,0.857,6.608,0.317,0.572,0.809,0.747,2
meta-llama/Llama-3.1-8B_embeddings_last_5turns,3,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=8192.log,7.86,0.402,0.646,0.855,7.951,0.397,0.652,0.862,0.753,20
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=8192.log,7.871,0.402,0.642,0.849,7.96,0.39,0.645,0.865,0.729,17
meta-llama/Llama-3.1-8B_embeddings_last_5turns,3,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.log,7.591,0.402,0.645,0.856,7.71,0.377,0.634,0.851,0.75,12
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.log,7.58,0.402,0.643,0.854,7.704,0.377,0.63,0.852,0.74,8
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.log,7.606,0.402,0.645,0.856,7.732,0.376,0.631,0.848,0.74,18
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=2048.log,6.825,0.402,0.643,0.854,7.094,0.353,0.608,0.835,0.747,6
meta-llama/Llama-3.1-8B_embeddings_last_5turns,3,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.log,6.312,0.402,0.642,0.854,6.624,0.328,0.576,0.808,0.767,8
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.log,6.326,0.402,0.642,0.851,6.654,0.327,0.572,0.814,0.757,7
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.log,6.302,0.402,0.641,0.852,6.628,0.322,0.571,0.808,0.747,6
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.log,7.864,0.401,0.634,0.852,7.946,0.4,0.65,0.868,0.736,16
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.log,7.598,0.401,0.641,0.858,7.724,0.378,0.634,0.847,0.753,10
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=4096.log,7.586,0.401,0.641,0.855,7.711,0.377,0.631,0.847,0.729,7
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.log,7.604,0.401,0.646,0.851,7.728,0.374,0.623,0.845,0.733,14
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.log,6.8,0.401,0.64,0.853,7.066,0.352,0.601,0.833,0.743,6
