data_filename,num_context_layers,embedding_size,batch_size,mode,gpu,attempts,final_returncode,status,ckpt_path,log_path,best_val_loss,best_val_top10,best_val_top25,best_val_top50,best_test_loss,best_test_top10,best_test_top25,best_test_top50,best_triadic,best_epoch
gemma3-4b-bc-split-1_embeddings_last_1turns,2,64,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=2__emb=64__bs=8192.log,7.871,0.378,0.623,0.851,7.93,0.392,0.645,0.861,0.715,20.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,64,8192,combined,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=64__bs=8192.log,7.891,0.378,0.619,0.839,7.945,0.375,0.631,0.856,0.726,19.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,128,8192,combined,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=8192.log,7.897,0.377,0.616,0.841,7.951,0.389,0.64,0.855,0.743,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,256,1024,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=1024.log,6.378,0.375,0.611,0.83,6.643,0.31,0.551,0.797,0.747,5.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=8192.log,7.945,0.374,0.611,0.834,8.002,0.386,0.626,0.842,0.715,20.0
gemma3-4b-bc-split-1_embeddings_last_1turns,3,128,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=8192.log,7.892,0.373,0.614,0.837,7.944,0.379,0.634,0.854,0.747,19.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,2,256,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=8192.log,7.891,0.373,0.616,0.834,7.957,0.377,0.62,0.849,0.733,20.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,2,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=64__bs=8192.log,7.896,0.373,0.614,0.84,7.956,0.377,0.628,0.853,0.74,19.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,4,256,8192,combined,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=8192.log,7.911,0.373,0.605,0.833,7.972,0.368,0.626,0.846,0.743,19.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,128,4096,combined,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=4096.log,7.721,0.373,0.612,0.831,7.819,0.362,0.605,0.827,0.729,19.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,128,1024,combined,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=1024.log,6.343,0.373,0.619,0.839,6.598,0.322,0.566,0.804,0.74,4.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,64,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=64__bs=8192.log,7.894,0.372,0.619,0.843,7.946,0.389,0.633,0.849,0.726,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,4,256,8192,combined,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=8192.log,7.904,0.372,0.617,0.835,7.95,0.384,0.631,0.852,0.743,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=8192.log,7.912,0.372,0.612,0.84,7.956,0.381,0.634,0.854,0.75,18.0
gemma3-4b-bc-split-1_embeddings_last_1turns,4,128,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=4__emb=128__bs=8192.log,7.89,0.372,0.618,0.841,7.953,0.377,0.635,0.855,0.747,20.0
gemma3-4b-bc-split-1_embeddings_last_1turns,1,128,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=8192.log,7.895,0.371,0.615,0.842,7.955,0.383,0.635,0.857,0.722,20.0
gemma3-4b-bc-split-1_embeddings_last_1turns,1,256,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=8192.log,7.918,0.371,0.608,0.834,7.978,0.377,0.629,0.85,0.715,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,256,4096,combined,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=4096.log,7.692,0.37,0.608,0.828,7.778,0.361,0.602,0.826,0.733,13.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,256,2048,combined,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=2048.log,6.879,0.37,0.618,0.836,7.106,0.344,0.592,0.814,0.736,7.0
gemma3-4b-bc-split-1_embeddings_last_1turns,4,256,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=8192.log,7.894,0.368,0.613,0.835,7.961,0.372,0.627,0.846,0.729,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,4,128,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=128__bs=8192.log,7.939,0.365,0.595,0.821,7.996,0.358,0.613,0.838,0.733,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,64,8192,combined,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=64__bs=8192.log,7.93,0.364,0.602,0.827,8.005,0.368,0.617,0.836,0.722,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,4,64,8192,combined,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=64__bs=8192.log,7.926,0.363,0.601,0.829,7.997,0.368,0.615,0.84,0.733,20.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,2,256,2048,text,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=2048.log,6.889,0.363,0.603,0.829,7.115,0.323,0.575,0.813,0.75,7.0
gemma3-4b-bc-split-1_embeddings_last_1turns,3,256,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=8192.log,7.913,0.362,0.601,0.832,7.977,0.367,0.626,0.846,0.74,19.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,128,4096,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=4096.log,7.667,0.362,0.604,0.829,7.759,0.343,0.597,0.828,0.74,14.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,1,128,2048,text,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=128__bs=2048.log,6.902,0.362,0.602,0.823,7.126,0.323,0.573,0.809,0.757,7.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,2,64,2048,text,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=2048.log,6.916,0.362,0.598,0.825,7.136,0.322,0.571,0.804,0.74,14.0
gemma3-4b-bc-split-1_embeddings_last_1turns,4,128,2048,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=2048.log,6.9,0.362,0.594,0.824,7.132,0.321,0.569,0.803,0.729,13.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,64,2048,text,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=2048.log,6.893,0.362,0.597,0.826,7.121,0.314,0.568,0.804,0.726,5.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,4,256,1024,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=1024.log,6.382,0.362,0.597,0.824,6.62,0.304,0.544,0.789,0.743,11.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,4,256,8192,text,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=8192.log,7.935,0.361,0.599,0.825,8.005,0.363,0.608,0.834,0.74,20.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,2,128,4096,text,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=128__bs=4096.log,7.668,0.361,0.602,0.825,7.759,0.349,0.59,0.823,0.747,11.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,2,128,2048,text,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=128__bs=2048.log,6.914,0.361,0.6,0.824,7.138,0.325,0.571,0.807,0.764,10.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,256,2048,text,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=2048.log,6.904,0.361,0.596,0.827,7.113,0.325,0.577,0.809,0.767,10.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,128,2048,text,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=2048.log,6.885,0.361,0.597,0.827,7.105,0.323,0.576,0.812,0.747,8.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,256,8192,combined,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=8192.log,7.936,0.36,0.603,0.828,7.971,0.38,0.621,0.845,0.74,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,64,8192,combined,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=8192.log,7.923,0.36,0.606,0.828,7.963,0.376,0.627,0.845,0.729,20.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,3,64,4096,text,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=64__bs=4096.log,7.673,0.36,0.602,0.826,7.759,0.353,0.595,0.823,0.726,16.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,2,256,4096,text,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=4096.log,7.67,0.36,0.594,0.827,7.752,0.348,0.595,0.822,0.747,13.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,4,256,4096,text,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=4096.log,7.699,0.36,0.598,0.833,7.799,0.346,0.594,0.819,0.75,19.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,2,256,2048,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=2048.log,6.901,0.36,0.6,0.829,7.128,0.332,0.576,0.806,0.743,8.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,1,64,2048,text,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=1__emb=64__bs=2048.log,6.889,0.36,0.599,0.827,7.107,0.327,0.573,0.805,0.729,6.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,4,256,2048,text,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=256__bs=2048.log,6.9,0.36,0.602,0.827,7.106,0.324,0.576,0.809,0.747,7.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,4,128,2048,text,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=2048.log,6.895,0.36,0.599,0.826,7.124,0.322,0.573,0.811,0.74,10.0
gemma3-4b-bc-split-1_embeddings_last_1turns,2,256,2048,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=2__emb=256__bs=2048.log,6.902,0.36,0.592,0.823,7.129,0.321,0.568,0.8,0.736,7.0
gemma3-4b-bc-split-1_embeddings_last_1turns,3,256,2048,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=2048.log,6.897,0.36,0.596,0.822,7.126,0.32,0.575,0.808,0.747,9.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,4,128,8192,text,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=8192.log,7.944,0.359,0.596,0.823,8.01,0.367,0.606,0.831,0.733,18.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,64,8192,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=8192.log,7.937,0.359,0.596,0.82,8.021,0.358,0.6,0.826,0.719,16.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,4,128,4096,text,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=4__emb=128__bs=4096.log,7.669,0.359,0.6,0.829,7.751,0.351,0.595,0.823,0.747,12.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,256,4096,text,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=256__bs=4096.log,7.672,0.359,0.604,0.828,7.753,0.348,0.595,0.826,0.757,14.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,2,64,4096,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=4096.log,7.674,0.359,0.599,0.826,7.758,0.347,0.593,0.824,0.743,14.0
gemma3-4b-bc-split-1_embeddings_last_1turns,2,64,4096,text,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=4096.log,7.675,0.359,0.594,0.824,7.772,0.341,0.587,0.821,0.733,17.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,2,64,2048,text,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=2__emb=64__bs=2048.log,6.906,0.359,0.599,0.826,7.126,0.327,0.576,0.811,0.743,9.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,3,128,2048,text,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=text__ctx=3__emb=128__bs=2048.log,6.934,0.359,0.592,0.817,7.157,0.321,0.567,0.797,0.747,13.0
